factor,view,GO_ID,GO_term,GO_category,k_sig,k_bg,n_sig,n_bg,p_raw,n_genes_sig_total,q_bh
F2,METH_pos,GO:0005829,cytosol,Component,2,148,29,2545,0.5101190195292349,29,0.5520195356625932
F5,METH_pos,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F3,RNA_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F4,RNA_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F2,RNA_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F3,RNA_pos,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F1,RNA_pos,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F1,METH_pos,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F7,RNA_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F5,METH_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F6,METH_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F5,RNA_neg,GO:0003677,DNA binding,Function,1,61,30,2545,0.5190755535709898,30,0.5593279402483697
F7,RNA_pos,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F4,RNA_neg,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F7,METH_pos,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F6,METH_neg,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F2,RNA_pos,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F4,METH_neg,GO:0005509,calcium ion binding,Function,1,62,30,2545,0.5248838198322096,30,0.5642804113900544
F6,RNA_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F6,METH_pos,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F4,RNA_pos,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F7,RNA_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F6,RNA_pos,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F5,METH_pos,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F2,METH_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F7,METH_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F1,RNA_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F1,METH_neg,GO:0005829,cytosol,Component,2,148,30,2545,0.5285614245712869,30,0.5660552372805231
F4,METH_pos,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F3,METH_neg,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F7,METH_pos,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F4,RNA_pos,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F1,RNA_pos,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F3,RNA_pos,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F4,RNA_neg,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,Function,1,67,30,2545,0.5529227747434042,30,0.5905595831198195
F7,RNA_neg,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F5,METH_neg,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F3,METH_neg,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F6,METH_pos,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F6,RNA_pos,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F2,RNA_neg,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F7,METH_pos,GO:0006468,protein phosphorylation,Process,1,68,30,2545,0.5583353319499009,30,0.5947485057727205
F2,METH_pos,GO:0005634,nucleus,Component,5,435,29,2545,0.5687899174639013,29,0.6056539227894305
F5,RNA_neg,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F6,METH_pos,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F5,METH_pos,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F6,RNA_pos,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F7,METH_pos,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F3,RNA_pos,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F3,RNA_neg,GO:0005737,cytoplasm,Component,4,343,30,2545,0.5907329768280891,30,0.6273449445934802
F1,RNA_pos,GO:0005634,nucleus,Component,5,435,30,2545,0.6009316089418313,30,0.6369646997246812
F3,RNA_neg,GO:0005634,nucleus,Component,5,435,30,2545,0.6009316089418313,30,0.6369646997246812
F7,RNA_neg,GO:0005634,nucleus,Component,5,435,30,2545,0.6009316089418313,30,0.6369646997246812
F5,RNA_neg,GO:0005634,nucleus,Component,5,435,30,2545,0.6009316089418313,30,0.6369646997246812
F7,RNA_pos,GO:0005634,nucleus,Component,5,435,30,2545,0.6009316089418313,30,0.6369646997246812
